transaction_id,n_tests_triggered,tests_triggered,reasons,ml_anomaly_score,ml_flag,risk_score,risk_level,date,time,department,account,vendor,amount,entry_type,posted_by,description,day_of_week,is_weekend,hour,month,day
JE100415,0.0,,,0.2159,normal,0.108,Low,2025-05-08,11:46:20,Operations,Consulting Fees,"Guzman, Hoffman and Baldwin",70845.51,Credit,Cynthia Allen,Orchestrate granular e-business,Thursday,False,11,5,8
JE101654,0.0,,,0.2159,normal,0.108,Low,2025-06-24,12:53:44,Marketing,Accounts Receivable,"Snyder, Campos and Callahan",12571.94,Debit,Cynthia Allen,Deploy out-of-the-box paradigms,Tuesday,False,12,6,24
JE105872,0.0,,,0.2161,normal,0.108,Low,2025-10-13,14:46:30,Operations,Payroll,"Adams, Zuniga and Wong",49940.07,Debit,Miranda Khan,Empower scalable e-commerce,Monday,False,14,10,13
JE105751,0.0,,,0.2161,normal,0.108,Low,2025-08-08,13:43:47,IT,Payroll,"Walter, Edwards and Rios",43993.21,Debit,Cynthia Allen,Monetize cross-platform architectures,Friday,False,13,8,8
JE104544,0.0,,,0.2159,normal,0.108,Low,2025-12-11,08:07:07,IT,Inventory,Davis and Sons,25958.89,Debit,Dana Kennedy,Revolutionize open-source convergence,Thursday,False,8,12,11
JE101853,0.0,,,0.2159,normal,0.108,Low,2025-09-17,14:34:20,Operations,Accounts Receivable,Harrell LLC,8258.41,Debit,Clifford Ford,Incentivize granular models,Wednesday,False,14,9,17
JE102158,0.0,,,0.2159,normal,0.108,Low,2025-08-20,10:32:49,IT,Inventory,"Ferrell, Rice and Maddox",29859.13,Debit,Diana Washington,Seize extensible supply-chains,Wednesday,False,10,8,20
JE104644,0.0,,,0.2161,normal,0.108,Low,2025-07-07,09:31:10,Finance,Marketing Spend,"Rodriguez, Figueroa and Sanchez",30040.98,Credit,Nicholas Mcbride,Harness strategic metrics,Monday,False,9,7,7
JE100397,0.0,,,0.216,normal,0.108,Low,2025-07-16,10:27:20,Sales,Travel & Expense,"Flowers, Martin and Kelly",6369.26,Debit,Joseph Obrien,Transform killer eyeballs,Wednesday,False,10,7,16
JE105479,0.0,,,0.216,normal,0.108,Low,2025-08-18,15:19:35,Operations,Accounts Receivable,Garcia-James,11785.78,Credit,Miranda Khan,Disintermediate dot-com solutions,Monday,False,15,8,18
JE105719,0.0,,,0.2158,normal,0.1079,Low,2025-08-27,16:16:02,Operations,Payroll,"Henderson, Ramirez and Lewis",59420.14,Credit,Troy Nielsen,Incubate transparent relationships,Wednesday,False,16,8,27
JE102072,0.0,,,0.2157,normal,0.1078,Low,2025-04-23,10:00:15,IT,Consulting Fees,"Baker, Mason and White",111320.11,Credit,Andre Rivera,Maximize seamless supply-chains,Wednesday,False,10,4,23
JE105407,0.0,,,0.2156,normal,0.1078,Low,2025-05-15,08:00:35,Marketing,Accounts Receivable,"Rodriguez, Figueroa and Sanchez",6974.65,Debit,Michael Brown,Engineer robust networks,Thursday,False,8,5,15
JE105038,0.0,,,0.2157,normal,0.1078,Low,2025-02-27,15:32:16,IT,Accounts Payable,Perez Inc,10640.77,Credit,Miranda Khan,Re-contextualize plug-and-play e-business,Thursday,False,15,2,27
JE105843,0.0,,,0.2155,normal,0.1078,Low,2025-10-24,12:59:54,Marketing,Accounts Payable,Perez Inc,7108.53,Credit,Angela Morton,Facilitate e-business models,Friday,False,12,10,24
JE102451,0.0,,,0.2157,normal,0.1078,Low,2025-12-05,08:13:29,Marketing,Accounts Payable,"Snyder, Campos and Callahan",9487.3,Debit,Cynthia Allen,Envisioneer intuitive platforms,Friday,False,8,12,5
JE103732,0.0,,,0.2155,normal,0.1078,Low,2025-08-11,08:13:40,IT,Payroll,Galloway-Wyatt,29742.12,Debit,Michael Brown,Evolve back-end channels,Monday,False,8,8,11
JE103138,0.0,,,0.2155,normal,0.1078,Low,2025-11-25,10:05:39,Operations,Accounts Payable,"Ferrell, Rice and Maddox",9002.2,Credit,Miranda Khan,Aggregate sticky platforms,Tuesday,False,10,11,25
JE103289,0.0,,,0.2157,normal,0.1078,Low,2025-02-07,09:28:27,Sales,Travel & Expense,Arnold Ltd,10959.24,Credit,Diana Washington,Grow frictionless portals,Friday,False,9,2,7
JE105490,0.0,,,0.2155,normal,0.1078,Low,2025-05-06,09:46:53,Finance,Consulting Fees,"Hoffman, Baker and Richards",49507.1,Credit,Michael Brown,Synergize 24/365 info-mediaries,Tuesday,False,9,5,6
JE107217,0.0,,,0.2155,normal,0.1078,Low,2025-07-07,11:47:00,Marketing,Accounts Receivable,"Mcclain, Miller and Henderson",11160.19,Credit,Corey Herrera,Orchestrate 24/7 paradigms,Monday,False,11,7,7
JE106500,0.0,,,0.2157,normal,0.1078,Low,2025-11-06,09:40:19,IT,Utilities,Frazier Inc,12541.09,Debit,Corey Herrera,Syndicate global e-markets,Thursday,False,9,11,6
JE100854,0.0,,,0.2154,normal,0.1077,Low,2025-02-21,15:40:39,Operations,Rent,Blair PLC,217456.76,Debit,Diana Washington,Visualize open-source networks,Friday,False,15,2,21
JE100170,0.0,,,0.2154,normal,0.1077,Low,2025-11-04,10:06:36,Sales,Inventory,Abbott-Munoz,24010.23,Credit,Joseph Obrien,Empower efficient schemas,Tuesday,False,10,11,4
JE106808,0.0,,,0.2154,normal,0.1077,Low,2025-03-03,12:04:26,Marketing,Accounts Receivable,Blair PLC,21234.62,Credit,Corey Herrera,Drive plug-and-play models,Monday,False,12,3,3
JE101684,0.0,,,0.2154,normal,0.1077,Low,2025-03-07,13:24:43,Procurement,Utilities,Carlson-Cruz,17641.07,Credit,Michael Brown,Re-intermediate front-end metrics,Friday,False,13,3,7
JE100280,0.0,,,0.2154,normal,0.1077,Low,2025-05-27,13:58:49,Finance,Accounts Receivable,Smith-Bowen,12371.47,Debit,Dana Kennedy,Re-intermediate impactful experiences,Tuesday,False,13,5,27
JE100327,0.0,,,0.2153,normal,0.1076,Low,2025-09-26,08:12:39,HR,Inventory,Perez Inc,62452.33,Credit,Julian Chapman,Drive impactful schemas,Friday,False,8,9,26
JE102474,0.0,,,0.2152,normal,0.1076,Low,2025-05-08,10:48:38,Operations,Travel & Expense,"Mcclure, Ward and Lee",7519.71,Credit,Cynthia Allen,Harness end-to-end systems,Thursday,False,10,5,8
JE104635,0.0,,,0.2151,normal,0.1076,Low,2025-12-15,12:40:51,Finance,Travel & Expense,Baker and Sons,10680.66,Debit,Brandon Hopkins,Orchestrate b2b communities,Monday,False,12,12,15
JE105438,0.0,,,0.2152,normal,0.1076,Low,2025-11-07,12:37:26,Finance,Inventory,Blair PLC,63265.6,Debit,Clifford Ford,Aggregate killer supply-chains,Friday,False,12,11,7
JE104209,0.0,,,0.2151,normal,0.1076,Low,2025-01-02,13:18:06,HR,Accounts Receivable,"Rodriguez, Figueroa and Sanchez",9773.01,Credit,Troy Nielsen,Utilize proactive e-markets,Thursday,False,13,1,2
JE107948,0.0,,,0.2151,normal,0.1076,Low,2025-07-03,16:10:56,Marketing,Consulting Fees,"Ross, Robinson and Bright",89759.32,Credit,Matthew Lucas,Aggregate best-of-breed platforms,Thursday,False,16,7,3
JE101077,0.0,,,0.2152,normal,0.1076,Low,2025-11-07,08:08:32,Operations,Utilities,"Ross, Robinson and Bright",6887.85,Credit,Angela Dennis,Incubate world-class interfaces,Friday,False,8,11,7
JE107145,0.0,,,0.215,normal,0.1075,Low,2025-11-21,11:22:12,Sales,Consulting Fees,"Snyder, Campos and Callahan",70049.91,Debit,Matthew Lucas,Streamline best-of-breed deliverables,Friday,False,11,11,21
JE104740,0.0,,,0.215,normal,0.1075,Low,2025-12-08,16:23:52,Marketing,Utilities,"Walter, Edwards and Rios",21301.93,Debit,Linda Burns,Exploit cross-media bandwidth,Monday,False,16,12,8
JE100393,0.0,,,0.2149,normal,0.1074,Low,2025-12-22,08:04:14,Procurement,Rent,Blake and Sons,62014.93,Debit,Jacqueline Lam,Streamline open-source web services,Monday,False,8,12,22
JE101577,0.0,,,0.2148,normal,0.1074,Low,2025-04-04,14:37:58,Procurement,Inventory,Abbott-Munoz,15607.98,Debit,Brandon Hopkins,Enable web-enabled platforms,Friday,False,14,4,4
JE101981,0.0,,,0.2148,normal,0.1074,Low,2025-05-01,08:23:22,Procurement,Payroll,Baker and Sons,27683.43,Credit,Angela Morton,Deliver mission-critical vortals,Thursday,False,8,5,1
JE105197,0.0,,,0.2148,normal,0.1074,Low,2025-09-23,14:53:20,Finance,Marketing Spend,Harrell LLC,25097.56,Credit,Andre Rivera,Benchmark rich e-services,Tuesday,False,14,9,23
JE107820,0.0,,,0.2149,normal,0.1074,Low,2025-06-23,10:42:55,Operations,Travel & Expense,Smith-Bowen,16863.98,Credit,Nicholas Mcbride,Monetize bleeding-edge web services,Monday,False,10,6,23
JE102257,0.0,,,0.2149,normal,0.1074,Low,2025-05-29,14:03:54,Sales,Consulting Fees,"Mcclure, Ward and Lee",93483.81,Debit,Matthew Arroyo,Incentivize visionary functionalities,Thursday,False,14,5,29
JE106079,0.0,,,0.2148,normal,0.1074,Low,2025-03-19,09:03:39,Operations,Consulting Fees,"Hoffman, Baker and Richards",30755.24,Debit,Cynthia Allen,Unleash b2c paradigms,Wednesday,False,9,3,19
JE101113,0.0,,,0.2148,normal,0.1074,Low,2025-02-11,16:51:01,Finance,Office Supplies,"Hoffman, Baker and Richards",23175.23,Debit,Joseph Obrien,Incentivize plug-and-play relationships,Tuesday,False,16,2,11
JE103683,0.0,,,0.2147,normal,0.1074,Low,2025-09-24,16:12:41,Sales,Consulting Fees,"Hoffman, Baker and Richards",65607.62,Credit,Joseph Obrien,Empower bricks-and-clicks niches,Wednesday,False,16,9,24
JE102099,0.0,,,0.2149,normal,0.1074,Low,2025-03-13,14:19:25,Sales,Office Supplies,Doyle Ltd,6897.58,Debit,Andre Rivera,Whiteboard 24/365 technologies,Thursday,False,14,3,13
JE102835,0.0,,,0.2146,normal,0.1073,Low,2025-10-17,09:28:34,IT,Consulting Fees,"Ross, Robinson and Bright",53125.26,Debit,Miranda Khan,Deliver 24/365 models,Friday,False,9,10,17
JE101503,0.0,,,0.2146,normal,0.1073,Low,2025-08-04,15:09:01,IT,Consulting Fees,"Henderson, Ramirez and Lewis",39854.89,Credit,Troy Nielsen,Streamline value-added portals,Monday,False,15,8,4
JE101297,0.0,,,0.2144,normal,0.1072,Low,2025-08-13,14:28:10,HR,Travel & Expense,"Hoffman, Baker and Richards",23750.14,Debit,David Brown,Empower out-of-the-box bandwidth,Wednesday,False,14,8,13
JE103055,0.0,,,0.2143,normal,0.1072,Low,2025-08-18,16:02:56,Finance,Payroll,"Rodriguez, Figueroa and Sanchez",107139.4,Debit,Michelle Ross,Incubate cutting-edge schemas,Monday,False,16,8,18
JE100625,0.0,,,0.2145,normal,0.1072,Low,2025-07-22,11:12:33,Finance,Accounts Payable,"Guzman, Hoffman and Baldwin",33269.58,Debit,Dana Kennedy,Leverage visionary e-markets,Tuesday,False,11,7,22
JE100807,0.0,,,0.2145,normal,0.1072,Low,2025-04-03,11:27:35,IT,Utilities,Perez Inc,16762.04,Debit,Vanessa Patel,Redefine value-added e-tailers,Thursday,False,11,4,3
JE107741,0.0,,,0.2144,normal,0.1072,Low,2025-09-18,12:00:10,Marketing,Travel & Expense,Perez Inc,21386.41,Credit,Angela Morton,Grow customized content,Thursday,False,12,9,18
JE104104,0.0,,,0.2145,normal,0.1072,Low,2025-07-18,08:39:31,HR,Office Supplies,Blake and Sons,23362.82,Credit,Vanessa Patel,Enhance bricks-and-clicks architectures,Friday,False,8,7,18
JE104618,0.0,,,0.2145,normal,0.1072,Low,2025-02-07,13:31:36,Procurement,Office Supplies,"Mcclure, Ward and Lee",3630.23,Credit,Matthew Arroyo,Streamline plug-and-play metrics,Friday,False,13,2,7
JE100746,0.0,,,0.2144,normal,0.1072,Low,2025-01-13,09:37:57,IT,Office Supplies,"Gardner, Robinson and Lawrence",10435.13,Credit,Jacqueline Lam,Incubate b2c communities,Monday,False,9,1,13
JE101281,0.0,,,0.2144,normal,0.1072,Low,2025-08-25,09:22:51,Marketing,Utilities,"Adams, Zuniga and Wong",16035.75,Credit,Michael Brown,Productize out-of-the-box web-readiness,Monday,False,9,8,25
JE100578,0.0,,,0.2144,normal,0.1072,Low,2025-06-26,09:57:41,Sales,Inventory,Blair PLC,51458.76,Debit,Joseph Obrien,Disintermediate impactful vortals,Thursday,False,9,6,26
JE100965,0.0,,,0.2144,normal,0.1072,Low,2025-08-25,08:09:47,Operations,Consulting Fees,"Hoffman, Baker and Richards",57367.43,Credit,Jacqueline Lam,Enable turn-key initiatives,Monday,False,8,8,25
JE104246,0.0,,,0.2145,normal,0.1072,Low,2025-09-18,12:24:37,Sales,Travel & Expense,Arnold Ltd,6934.38,Debit,Corey Herrera,Scale sticky bandwidth,Thursday,False,12,9,18
JE106838,0.0,,,0.2144,normal,0.1072,Low,2025-12-01,10:43:59,Sales,Marketing Spend,"Mcclure, Ward and Lee",6189.22,Debit,David Brown,Incentivize integrated experiences,Monday,False,10,12,1
JE101963,0.0,,,0.2145,normal,0.1072,Low,2025-10-17,20:04:01,HR,Utilities,Baker and Sons,19464.87,Debit,Matthew Arroyo,Engineer strategic initiatives,Friday,False,20,10,17
JE107082,0.0,,,0.2145,normal,0.1072,Low,2025-03-20,11:14:28,HR,Accounts Payable,"Mcclain, Miller and Henderson",27932.33,Credit,Andre Rivera,Brand interactive applications,Thursday,False,11,3,20
JE105586,0.0,,,0.2145,normal,0.1072,Low,2025-05-22,15:26:14,IT,Office Supplies,Smith-Bowen,10444.42,Debit,Angela Dennis,Synthesize collaborative web-readiness,Thursday,False,15,5,22
JE104975,0.0,,,0.2139,normal,0.107,Low,2025-07-02,12:07:01,Sales,Payroll,"Rodriguez, Figueroa and Sanchez",21555.78,Debit,Jack Galloway,Facilitate viral solutions,Wednesday,False,12,7,2
JE101185,0.0,,,0.2141,normal,0.107,Low,2025-08-01,12:52:20,Marketing,Payroll,Arnold Ltd,27435.79,Debit,Dana Kennedy,Redefine proactive convergence,Friday,False,12,8,1
JE101923,0.0,,,0.214,normal,0.107,Low,2025-03-25,11:34:58,IT,Marketing Spend,Blair PLC,8773.0,Credit,Corey Herrera,Disintermediate interactive e-services,Tuesday,False,11,3,25
JE106122,0.0,,,0.2141,normal,0.107,Low,2025-03-24,16:13:30,Procurement,Payroll,"Ferrell, Rice and Maddox",48450.39,Debit,Jason Shields,Repurpose dot-com interfaces,Monday,False,16,3,24
JE104035,0.0,,,0.214,normal,0.107,Low,2025-11-27,11:50:29,Sales,Utilities,James Group,10007.75,Credit,Matthew Arroyo,Maximize synergistic relationships,Thursday,False,11,11,27
JE107523,0.0,,,0.214,normal,0.107,Low,2025-12-08,10:02:15,IT,Utilities,Blair PLC,16383.79,Debit,Michael Brown,Strategize out-of-the-box e-markets,Monday,False,10,12,8
JE103053,0.0,,,0.214,normal,0.107,Low,2025-12-15,11:31:53,Procurement,Accounts Receivable,"Hoffman, Baker and Richards",12984.75,Debit,Jack Galloway,Evolve best-of-breed eyeballs,Monday,False,11,12,15
JE107194,0.0,,,0.2139,normal,0.107,Low,2025-10-07,10:54:47,Marketing,Rent,"Watts, Robinson and Nguyen",196977.06,Credit,Michelle Ross,Incubate ubiquitous mindshare,Tuesday,False,10,10,7
JE106160,0.0,,,0.214,normal,0.107,Low,2025-07-02,13:28:19,Procurement,Rent,"Mcclure, Ward and Lee",54881.74,Debit,Angela Dennis,Facilitate integrated e-commerce,Wednesday,False,13,7,2
JE101125,0.0,,,0.2141,normal,0.107,Low,2025-03-07,10:27:32,HR,Payroll,"Baker, Mason and White",101837.48,Debit,Angela Dennis,Target strategic applications,Friday,False,10,3,7
JE102783,0.0,,,0.2141,normal,0.107,Low,2025-12-09,12:06:12,Finance,Office Supplies,Blake and Sons,8219.01,Debit,Matthew Lucas,Productize revolutionary applications,Tuesday,False,12,12,9
JE105406,0.0,,,0.2138,normal,0.1069,Low,2025-01-03,11:14:25,Finance,Rent,Davis and Sons,120376.98,Credit,Diana Washington,Revolutionize 24/7 e-services,Friday,False,11,1,3
JE103906,0.0,,,0.2138,normal,0.1069,Low,2025-02-19,15:38:49,HR,Travel & Expense,"Mcclure, Ward and Lee",12769.2,Debit,Michael Brown,Expedite holistic e-tailers,Wednesday,False,15,2,19
JE106652,0.0,,,0.2138,normal,0.1069,Low,2025-06-02,11:42:05,Procurement,Payroll,Blair PLC,37880.02,Debit,Angela Morton,Matrix cross-platform e-business,Monday,False,11,6,2
JE102708,0.0,,,0.2138,normal,0.1069,Low,2025-10-06,11:15:53,Finance,Office Supplies,Smith-Bowen,15180.35,Credit,Matthew Arroyo,Expedite 24/7 vortals,Monday,False,11,10,6
JE106165,0.0,,,0.2138,normal,0.1069,Low,2025-10-20,08:36:22,Procurement,Office Supplies,"Mcclain, Miller and Henderson",33041.66,Debit,Jack Galloway,E-enable rich schemas,Monday,False,8,10,20
JE103364,0.0,,,0.2138,normal,0.1069,Low,2025-05-12,12:37:27,Procurement,Rent,"Snyder, Campos and Callahan",60932.58,Debit,Michelle Ross,Aggregate scalable functionalities,Monday,False,12,5,12
JE106729,0.0,,,0.2138,normal,0.1069,Low,2025-06-17,14:44:17,Marketing,Rent,Doyle Ltd,71170.16,Debit,Corey Herrera,Enable web-enabled mindshare,Tuesday,False,14,6,17
JE104108,0.0,,,0.2138,normal,0.1069,Low,2025-10-16,14:52:16,Marketing,Accounts Receivable,Blair PLC,29557.63,Debit,Jacqueline Lam,Monetize sticky eyeballs,Thursday,False,14,10,16
JE107480,0.0,,,0.2138,normal,0.1069,Low,2025-03-28,09:48:40,Sales,Travel & Expense,Garcia-James,12571.32,Credit,Nicholas Mcbride,Enable frictionless info-mediaries,Friday,False,9,3,28
JE100553,0.0,,,0.2137,normal,0.1068,Low,2025-11-28,13:15:32,Finance,Consulting Fees,Davis and Sons,107580.09,Credit,Julian Chapman,Facilitate real-time initiatives,Friday,False,13,11,28
JE101007,0.0,,,0.2135,normal,0.1068,Low,2025-12-08,13:37:00,Operations,Inventory,Smith-Bowen,54759.16,Debit,Michael Brown,Incentivize b2b vortals,Monday,False,13,12,8
JE105350,0.0,,,0.2136,normal,0.1068,Low,2025-11-24,08:12:34,Procurement,Inventory,Arnold Ltd,35600.61,Debit,Tanya Campos,Re-contextualize enterprise e-tailers,Monday,False,8,11,24
JE104183,0.0,,,0.2135,normal,0.1068,Low,2025-04-08,10:19:04,Operations,Inventory,"Rodriguez, Figueroa and Sanchez",22923.63,Debit,Jason Shields,Brand synergistic web services,Tuesday,False,10,4,8
JE107173,0.0,,,0.2136,normal,0.1068,Low,2025-06-23,08:32:37,Operations,Utilities,Blair PLC,13788.57,Credit,Jacqueline Lam,Expedite integrated action-items,Monday,False,8,6,23
JE103955,0.0,,,0.2136,normal,0.1068,Low,2025-11-06,11:30:26,Finance,Utilities,"Guzman, Hoffman and Baldwin",11220.32,Credit,Vanessa Patel,Iterate user-centric functionalities,Thursday,False,11,11,6
JE100125,0.0,,,0.2134,normal,0.1067,Low,2025-06-02,15:37:42,Operations,Utilities,Abbott-Munoz,20115.26,Credit,Dana Kennedy,Facilitate wireless communities,Monday,False,15,6,2
JE105707,0.0,,,0.2134,normal,0.1067,Low,2025-11-04,10:34:03,IT,Accounts Payable,Smith-Bowen,24408.06,Debit,Clifford Ford,E-enable user-centric schemas,Tuesday,False,10,11,4
JE100245,0.0,,,0.2134,normal,0.1067,Low,2025-03-26,08:59:45,HR,Office Supplies,Frazier Inc,8230.95,Credit,Jack Galloway,Streamline dynamic deliverables,Wednesday,False,8,3,26
JE101567,0.0,,,0.2134,normal,0.1067,Low,2025-06-11,15:07:44,IT,Office Supplies,Baker and Sons,15510.94,Credit,Jack Galloway,Architect cross-media e-tailers,Wednesday,False,15,6,11
JE105072,0.0,,,0.2134,normal,0.1067,Low,2025-02-13,15:05:26,Sales,Travel & Expense,"Mcclain, Miller and Henderson",13439.73,Credit,Matthew Lucas,Synthesize synergistic vortals,Thursday,False,15,2,13
JE103315,0.0,,,0.2134,normal,0.1067,Low,2025-05-09,14:56:21,Operations,Marketing Spend,Rodriguez-Graham,12519.89,Debit,Angela Dennis,Redefine web-enabled solutions,Friday,False,14,5,9
JE100694,0.0,,,0.2134,normal,0.1067,Low,2025-01-21,14:53:19,Sales,Accounts Receivable,Frazier Inc,20409.86,Debit,Cynthia Allen,Unleash strategic convergence,Tuesday,False,14,1,21
JE101143,0.0,,,0.2134,normal,0.1067,Low,2025-06-16,14:33:44,Finance,Utilities,Carlson-Cruz,13915.77,Credit,Tanya Campos,Seize impactful mindshare,Monday,False,14,6,16
JE107884,0.0,,,0.2131,normal,0.1066,Low,2025-08-12,14:59:37,Sales,Rent,Perez Inc,116624.7,Debit,Michael Brown,Aggregate customized networks,Tuesday,False,14,8,12
JE101153,0.0,,,0.2132,normal,0.1066,Low,2025-06-03,10:22:50,IT,Rent,"Baker, Mason and White",87183.13,Debit,Diana Washington,Benchmark back-end partnerships,Tuesday,False,10,6,3
JE100636,0.0,,,0.2133,normal,0.1066,Low,2025-02-24,08:05:43,Marketing,Utilities,"Rodriguez, Figueroa and Sanchez",6557.58,Debit,Diana Washington,Transition world-class networks,Monday,False,8,2,24
JE107833,0.0,,,0.2132,normal,0.1066,Low,2025-03-26,09:53:17,Sales,Office Supplies,"Walter, Edwards and Rios",20677.04,Credit,Angela Morton,Orchestrate bleeding-edge users,Wednesday,False,9,3,26
JE102636,0.0,,,0.2133,normal,0.1066,Low,2025-01-15,09:53:47,Operations,Inventory,"Flowers, Martin and Kelly",59806.82,Debit,Jason Shields,Engage collaborative info-mediaries,Wednesday,False,9,1,15
JE101348,0.0,,,0.2133,normal,0.1066,Low,2025-10-23,11:46:17,Procurement,Travel & Expense,Gray-Mayo,23931.85,Debit,Vanessa Patel,Embrace enterprise deliverables,Thursday,False,11,10,23
JE103485,0.0,,,0.2131,normal,0.1066,Low,2025-06-26,12:58:35,Finance,Accounts Payable,Williams and Sons,9049.88,Credit,Dana Kennedy,Maximize out-of-the-box channels,Thursday,False,12,6,26
JE101580,0.0,,,0.2132,normal,0.1066,Low,2025-10-16,12:33:37,Operations,Inventory,"Hoffman, Baker and Richards",23341.24,Credit,Jacqueline Lam,Facilitate extensible applications,Thursday,False,12,10,16
JE103214,0.0,,,0.2132,normal,0.1066,Low,2025-03-03,12:01:48,Marketing,Office Supplies,"Dyer, Potter and Mack",32126.12,Debit,Vanessa Patel,Harness real-time architectures,Monday,False,12,3,3
JE106470,0.0,,,0.2133,normal,0.1066,Low,2025-10-10,16:33:25,Finance,Payroll,"Dyer, Potter and Mack",32296.03,Debit,Diana Washington,Incentivize customized niches,Friday,False,16,10,10
JE100292,0.0,,,0.213,normal,0.1065,Low,2025-05-07,14:38:55,Marketing,Accounts Receivable,"Ross, Robinson and Bright",11722.96,Credit,Jack Galloway,Mesh transparent networks,Wednesday,False,14,5,7
JE107545,0.0,,,0.213,normal,0.1065,Low,2025-02-24,11:46:25,Finance,Inventory,"Flowers, Martin and Kelly",59408.25,Credit,Michelle Ross,Innovate revolutionary users,Monday,False,11,2,24
JE105937,0.0,,,0.213,normal,0.1065,Low,2025-10-14,12:06:52,Sales,Inventory,"Adams, Zuniga and Wong",64642.07,Debit,Angela Morton,Mesh innovative e-services,Tuesday,False,12,10,14
