transaction_id,ml_anomaly_score,ml_flag
JE104216,0.1298,normal
JE101085,0.1033,normal
JE103653,0.1368,normal
JE101192,0.1627,normal
JE103828,0.2362,normal
JE100621,0.3697,normal
JE102099,0.2149,normal
JE104847,0.2223,normal
JE107155,0.2562,normal
JE102804,0.3598,normal
JE101865,0.4583,anomaly
JE102296,0.161,normal
JE101960,0.2557,normal
JE105353,0.3976,normal
JE100578,0.2144,normal
JE101396,0.237,normal
JE105474,0.2442,normal
JE102755,0.1225,normal
JE101806,0.2377,normal
JE102855,0.2795,normal
JE107062,0.2363,normal
JE104367,0.1597,normal
JE100171,0.224,normal
JE102042,0.3606,normal
JE106713,0.3379,normal
JE101234,0.5118,anomaly
JE106204,0.3043,normal
JE107004,0.1358,normal
JE106014,0.2406,normal
JE106173,0.2063,normal
JE106056,0.2218,normal
JE101276,0.2295,normal
JE103119,0.2339,normal
JE104396,0.2262,normal
JE102950,0.3153,normal
JE107888,0.2814,normal
JE101891,0.1728,normal
JE100678,0.2328,normal
JE106103,0.1773,normal
JE108055,0.841,anomaly
JE105617,0.2378,normal
JE105256,0.2478,normal
JE101297,0.2144,normal
JE104392,0.3197,normal
JE104150,0.1836,normal
JE103401,0.2287,normal
JE107335,0.2001,normal
JE107282,0.3338,normal
JE103901,0.1078,normal
JE108049,0.4414,anomaly
JE103343,0.3782,normal
JE100302,0.2163,normal
JE100366,0.1301,normal
JE105239,0.0835,normal
JE104199,0.1877,normal
JE106986,0.4304,normal
JE102796,0.1532,normal
JE103695,0.4376,anomaly
JE100858,0.1469,normal
JE108019,0.3504,normal
JE103006,0.2038,normal
JE105614,0.2494,normal
JE105653,0.2696,normal
JE106668,0.1033,normal
JE104471,0.2828,normal
JE100545,0.2501,normal
JE104388,0.221,normal
JE105962,0.4502,anomaly
JE103689,0.3012,normal
JE104486,0.4184,normal
JE102870,0.2614,normal
JE104947,0.4695,anomaly
JE105216,0.2654,normal
JE101871,0.2437,normal
JE107754,0.3652,normal
JE103232,0.2772,normal
JE105016,0.2943,normal
JE104507,0.2658,normal
JE101895,0.2189,normal
JE101185,0.2141,normal
JE106641,0.2407,normal
JE103005,0.2774,normal
JE101899,0.2526,normal
JE100833,0.1963,normal
JE100691,0.0923,normal
JE106673,0.1681,normal
JE103777,0.2692,normal
JE101513,0.2246,normal
JE106836,0.1663,normal
JE103883,0.1408,normal
JE101076,0.1547,normal
JE107872,0.3824,normal
JE107151,0.1079,normal
JE102112,0.1977,normal
JE104866,0.2922,normal
JE105484,0.1883,normal
JE107622,0.3009,normal
JE102603,0.2291,normal
JE101947,0.2087,normal
JE107600,0.3409,normal
JE107462,0.1155,normal
JE100753,0.2004,normal
JE101362,0.2794,normal
JE107416,0.2626,normal
JE102683,0.1915,normal
JE105138,0.1159,normal
JE103285,0.2023,normal
JE106523,0.2259,normal
JE107048,0.2916,normal
JE100364,0.2017,normal
JE102765,0.2681,normal
JE101136,0.341,normal
JE103213,0.3684,normal
JE103808,0.165,normal
JE101680,0.196,normal
JE104647,0.207,normal
JE103590,0.3893,normal
JE102357,0.1564,normal
JE106436,0.1553,normal
JE101623,0.1969,normal
JE106534,0.266,normal
JE106315,0.3518,normal
JE104098,0.4404,anomaly
JE103015,0.2242,normal
JE104811,0.1936,normal
JE104939,0.3718,normal
JE102069,0.3906,normal
JE104390,0.1752,normal
JE100880,0.0923,normal
JE107310,0.1842,normal
JE103798,0.133,normal
JE104960,0.1613,normal
JE100759,0.181,normal
JE103122,0.2111,normal
JE102403,0.0994,normal
JE102060,0.1327,normal
JE105904,0.3495,normal
JE105486,0.2531,normal
JE102578,0.279,normal
JE101912,0.3388,normal
JE105422,0.1865,normal
JE107855,0.3032,normal
JE101074,0.1521,normal
JE100059,0.2436,normal
JE106908,0.163,normal
JE102295,0.3164,normal
JE105620,0.2583,normal
JE106469,0.4794,anomaly
JE102399,0.1307,normal
JE103134,0.3662,normal
JE101069,0.178,normal
JE102530,0.2659,normal
JE107110,0.1589,normal
JE101478,0.2194,normal
JE101514,0.3178,normal
JE103286,0.1566,normal
JE106146,0.2332,normal
JE103069,0.2544,normal
JE105165,0.2877,normal
JE106441,0.3942,normal
JE107562,0.1752,normal
JE104613,0.2347,normal
JE107624,0.1621,normal
JE103290,0.4619,anomaly
JE101800,0.3276,normal
JE106508,0.1993,normal
JE106797,0.3031,normal
JE106720,0.2231,normal
JE102501,0.2366,normal
JE107853,0.1545,normal
JE107891,0.2529,normal
JE104289,0.3059,normal
JE103796,0.2444,normal
JE105866,0.1286,normal
JE105460,0.3843,normal
JE104086,0.1442,normal
JE105135,0.3392,normal
JE105449,0.249,normal
JE102682,0.2826,normal
JE102506,0.0869,normal
JE101304,0.2371,normal
JE104723,0.1922,normal
JE103806,0.1852,normal
JE101174,0.1699,normal
JE101433,0.2004,normal
JE101100,0.5276,anomaly
JE107331,0.3327,normal
JE101909,0.1368,normal
JE107138,0.2798,normal
JE107126,0.2078,normal
JE106988,0.2945,normal
JE106343,0.2013,normal
JE101406,0.1613,normal
JE107191,0.2694,normal
JE108017,0.4147,normal
JE107979,0.2055,normal
JE102814,0.2432,normal
JE100310,0.2166,normal
JE104091,0.4599,anomaly
JE100776,0.2795,normal
JE104581,0.1878,normal
JE100368,0.3721,normal
JE100571,0.2635,normal
JE104100,0.2287,normal
JE104746,0.2045,normal
JE105542,0.4115,normal
JE104538,0.2285,normal
JE101594,0.3973,normal
JE102264,0.2239,normal
JE107707,0.3358,normal
JE106572,0.3414,normal
JE101542,0.2746,normal
JE106107,0.5211,anomaly
JE107156,0.2258,normal
JE104645,0.4304,normal
JE107280,0.1967,normal
JE108014,0.2746,normal
JE105586,0.2145,normal
JE105042,0.2117,normal
JE107695,0.1628,normal
JE100073,0.1844,normal
JE104830,0.1777,normal
JE105811,0.1913,normal
JE107842,0.1671,normal
JE104859,0.2618,normal
JE102836,0.4259,normal
JE104270,0.2479,normal
JE107292,0.4062,normal
JE103737,0.204,normal
JE106515,0.278,normal
JE102512,0.1986,normal
JE101781,0.1594,normal
JE101776,0.2504,normal
JE101535,0.1363,normal
JE104935,0.3111,normal
JE103106,0.22,normal
JE103766,0.337,normal
JE103335,0.2299,normal
JE106176,0.1874,normal
JE104961,0.1202,normal
JE107461,0.2105,normal
JE105348,0.1414,normal
JE106000,0.2688,normal
JE106097,0.2785,normal
JE104395,0.1839,normal
JE107322,0.2171,normal
JE104363,0.1979,normal
JE103963,0.1891,normal
JE105860,0.1749,normal
JE101785,0.112,normal
JE106607,0.1801,normal
JE101030,0.206,normal
JE100520,0.224,normal
JE102447,0.2399,normal
JE101915,0.3482,normal
JE107743,0.2063,normal
JE101610,0.2802,normal
JE106444,0.2947,normal
JE100396,0.175,normal
JE104191,0.2995,normal
JE101984,0.2739,normal
JE101937,0.2675,normal
JE103365,0.4133,normal
JE106610,0.1357,normal
JE106463,0.5235,anomaly
JE101034,0.4351,normal
JE105999,0.28,normal
JE108039,0.5743,anomaly
JE104389,0.3707,normal
JE107579,0.1594,normal
JE100605,0.1854,normal
JE105867,0.367,normal
JE104978,0.177,normal
JE106896,0.1675,normal
JE102805,0.3968,normal
JE101432,0.1655,normal
JE106843,0.4362,normal
JE103651,0.2066,normal
JE104903,0.307,normal
JE107091,0.3621,normal
JE102366,0.3286,normal
JE101322,0.128,normal
JE102577,0.357,normal
JE105044,0.3164,normal
JE106956,0.4952,anomaly
JE105274,0.2639,normal
JE102642,0.2773,normal
JE104727,0.356,normal
JE105747,0.2454,normal
JE106167,0.168,normal
JE107696,0.3228,normal
JE103433,0.4212,normal
JE102684,0.2078,normal
JE103381,0.4889,anomaly
JE104319,0.1547,normal
JE104074,0.197,normal
JE106868,0.2886,normal
JE106265,0.1271,normal
JE103933,0.2229,normal
JE101743,0.1099,normal
JE107464,0.16,normal
JE101878,0.2286,normal
JE106140,0.2496,normal
JE107219,0.2434,normal
JE106882,0.1569,normal
JE101924,0.2329,normal
JE106961,0.2601,normal
JE102842,0.3006,normal
JE104384,0.3071,normal
JE107033,0.254,normal
JE106341,0.2422,normal
JE104210,0.148,normal
JE100028,0.1433,normal
JE107972,0.3334,normal
JE105206,0.4076,normal
JE103569,0.2326,normal
JE105321,0.2642,normal
JE107528,0.1586,normal
JE105500,0.1943,normal
JE102177,0.3048,normal
JE104622,0.2823,normal
JE106662,0.1926,normal
JE107522,0.2285,normal
JE103880,0.2322,normal
JE104603,0.4178,normal
JE107750,0.1293,normal
JE107949,0.1631,normal
JE101224,0.265,normal
JE102445,0.1964,normal
JE106040,0.2923,normal
JE103313,0.3666,normal
JE105477,0.1658,normal
JE103068,0.1788,normal
JE101627,0.1773,normal
JE101265,0.2379,normal
JE103970,0.2229,normal
JE107145,0.215,normal
JE100878,0.3467,normal
JE106602,0.2094,normal
JE107847,0.2397,normal
JE103479,0.3308,normal
JE104110,0.2044,normal
JE100482,0.2222,normal
JE105660,0.0638,normal
JE106807,0.4033,normal
JE102553,0.2575,normal
JE105878,0.2587,normal
JE107439,0.1558,normal
JE104954,0.212,normal
JE103130,0.3434,normal
JE104143,0.1563,normal
JE102919,0.171,normal
JE107307,0.3875,normal
JE107947,0.2068,normal
JE102315,0.2974,normal
JE107728,0.2312,normal
JE104996,0.3511,normal
JE105119,0.1832,normal
JE104329,0.3147,normal
JE100942,0.2857,normal
JE107546,0.147,normal
JE107671,0.2654,normal
JE107909,0.3654,normal
JE103238,0.1469,normal
JE106637,0.3405,normal
JE105628,0.2675,normal
JE101810,0.2162,normal
JE105931,0.1538,normal
JE101166,0.3171,normal
JE100205,0.2661,normal
JE106655,0.1356,normal
JE106309,0.2068,normal
JE103690,0.2367,normal
JE107192,0.1301,normal
JE103510,0.1805,normal
JE101163,0.2577,normal
JE102730,0.2598,normal
JE101601,0.2456,normal
JE100087,0.2825,normal
JE106546,0.1651,normal
JE102208,0.1239,normal
JE103047,0.2996,normal
JE104718,0.1413,normal
JE105503,0.2984,normal
JE100365,0.2612,normal
JE103981,0.3023,normal
JE105559,0.2191,normal
JE106520,0.1628,normal
JE101293,0.1147,normal
JE103976,0.1641,normal
JE107102,0.3674,normal
JE105613,0.3059,normal
JE106622,0.2465,normal
JE101000,0.1955,normal
JE103173,0.1588,normal
JE101037,0.2575,normal
JE107305,0.0899,normal
JE102803,0.249,normal
JE105185,0.305,normal
JE102695,0.3878,normal
JE101337,0.1157,normal
JE100996,0.1977,normal
JE100221,0.416,normal
JE102402,0.2877,normal
JE107940,0.1461,normal
JE107565,0.226,normal
JE103822,0.2664,normal
JE100250,0.2498,normal
JE102008,0.3907,normal
JE108002,0.359,normal
JE105289,0.2811,normal
JE101887,0.1598,normal
JE107441,0.2566,normal
JE104660,0.2861,normal
JE106132,0.2901,normal
JE103467,0.4078,normal
JE102539,0.1605,normal
JE108015,0.1728,normal
JE104482,0.35,normal
JE106196,0.2287,normal
JE104619,0.3633,normal
JE100592,0.3344,normal
JE106460,0.3536,normal
JE102203,0.2423,normal
JE102226,0.288,normal
JE102260,0.1926,normal
JE104479,0.1565,normal
JE100519,0.4472,anomaly
JE104670,0.1326,normal
JE105592,0.351,normal
JE103105,0.2597,normal
JE104063,0.1993,normal
JE103046,0.3663,normal
JE104673,0.222,normal
JE101651,0.1421,normal
JE107220,0.2013,normal
JE107641,0.2629,normal
JE107140,0.2546,normal
JE101275,0.2409,normal
JE101817,0.2944,normal
JE104852,0.2527,normal
JE102635,0.3538,normal
JE101328,0.0736,normal
JE104736,0.291,normal
JE106943,0.331,normal
JE100044,0.1739,normal
JE100008,0.29,normal
JE100481,0.1911,normal
JE100472,0.2355,normal
JE104518,0.3387,normal
JE106375,0.181,normal
JE102238,0.2184,normal
JE106171,0.1239,normal
JE105769,0.1709,normal
JE100655,0.4449,anomaly
JE107684,0.3022,normal
JE107309,0.3257,normal
JE104405,0.234,normal
JE100465,0.1277,normal
JE103903,0.2842,normal
JE104564,0.3727,normal
JE101692,0.1475,normal
JE105130,0.1057,normal
JE100698,0.1771,normal
JE102231,0.3365,normal
JE108052,0.3908,normal
JE102696,0.3673,normal
JE100066,0.3216,normal
JE101349,0.1814,normal
JE102416,0.1651,normal
JE102481,0.1346,normal
JE105529,0.1551,normal
JE102150,0.3968,normal
JE106692,0.128,normal
JE105092,0.3355,normal
JE107679,0.1595,normal
JE105788,0.2538,normal
JE106661,0.2165,normal
JE106498,0.2535,normal
JE102048,0.2787,normal
JE103853,0.2775,normal
JE104226,0.2556,normal
JE107064,0.2171,normal
JE100850,0.3237,normal
JE107247,0.3185,normal
JE103966,0.2705,normal
JE100418,0.3284,normal
JE103719,0.1742,normal
JE107759,0.3066,normal
JE102286,0.3506,normal
JE105295,0.2566,normal
JE102550,0.2192,normal
JE107222,0.2312,normal
JE104357,0.2164,normal
JE101923,0.214,normal
JE106519,0.4159,normal
JE105490,0.2155,normal
JE102571,0.2041,normal
JE106977,0.31,normal
JE107817,0.328,normal
JE102103,0.1308,normal
JE107585,0.268,normal
JE107545,0.213,normal
JE106312,0.2588,normal
JE107762,0.2486,normal
JE107239,0.1718,normal
JE101482,0.1386,normal
JE100383,0.3956,normal
JE105826,0.2417,normal
JE107517,0.2213,normal
JE104273,0.2088,normal
JE104782,0.1998,normal
JE104655,0.1131,normal
JE104932,0.1772,normal
JE106586,0.1841,normal
JE100030,0.2231,normal
JE104560,0.209,normal
JE103812,0.162,normal
JE106169,0.1983,normal
JE107712,0.2233,normal
JE107690,0.1538,normal
JE107194,0.2139,normal
JE100322,0.1297,normal
JE106942,0.3098,normal
JE103698,0.3274,normal
JE104615,0.1413,normal
JE105703,0.1683,normal
JE103685,0.1675,normal
JE103345,0.1825,normal
JE105633,0.0837,normal
JE107311,0.2087,normal
JE105792,0.2997,normal
JE104692,0.1518,normal
JE107703,0.336,normal
JE107936,0.3019,normal
JE103945,0.1477,normal
JE105817,0.2418,normal
JE105781,0.2424,normal
JE107634,0.1839,normal
JE103281,0.3441,normal
JE102948,0.2271,normal
JE103186,0.2286,normal
JE103168,0.1535,normal
JE100098,0.1433,normal
JE107283,0.1927,normal
JE102430,0.2439,normal
JE102246,0.2243,normal
JE106410,0.4008,normal
JE102077,0.1563,normal
JE100448,0.1693,normal
JE107032,0.1336,normal
JE100015,0.1538,normal
JE104394,0.4125,normal
JE107275,0.4442,anomaly
JE101216,0.2586,normal
JE106229,0.1767,normal
JE103795,0.2415,normal
JE105657,0.2731,normal
JE107569,0.2768,normal
JE102343,0.146,normal
JE100287,0.3327,normal
JE103844,0.2307,normal
JE104219,0.2788,normal
JE102313,0.1536,normal
JE102860,0.3245,normal
JE100780,0.1445,normal
JE107598,0.2345,normal
JE104020,0.2253,normal
JE102053,0.278,normal
JE104525,0.304,normal
JE105915,0.1805,normal
JE107375,0.3554,normal
JE105564,0.161,normal
JE106724,0.4305,normal
JE104997,0.243,normal
JE105005,0.3748,normal
JE104447,0.1142,normal
JE107210,0.25,normal
JE100166,0.1813,normal
JE100661,0.2351,normal
JE103109,0.3405,normal
JE101340,0.2698,normal
JE101139,0.4581,anomaly
JE102619,0.2223,normal
JE104480,0.2853,normal
JE105744,0.1769,normal
JE102217,0.2114,normal
JE102189,0.0822,normal
JE103833,0.3616,normal
JE106930,0.1936,normal
JE104562,0.2174,normal
JE105229,0.3054,normal
JE100300,0.1964,normal
JE101616,0.5207,anomaly
JE105328,0.4502,anomaly
JE106467,0.3801,normal
JE101134,0.3205,normal
JE103082,0.3891,normal
JE103143,0.1855,normal
JE101938,0.4539,anomaly
JE107251,0.1578,normal
JE106723,0.2199,normal
JE101049,0.4159,normal
JE107781,0.1719,normal
JE105244,0.1503,normal
JE105625,0.2837,normal
JE107399,0.1749,normal
JE100847,0.1549,normal
JE100252,0.3742,normal
JE103035,0.2253,normal
JE101028,0.3044,normal
JE100807,0.2145,normal
JE101553,0.2479,normal
JE100032,0.2346,normal
JE100716,0.2962,normal
JE102385,0.3684,normal
JE105690,0.1001,normal
JE107765,0.3977,normal
JE106707,0.2226,normal
JE106921,0.1788,normal
JE103460,0.1674,normal
JE105848,0.4703,anomaly
JE101045,0.1778,normal
JE102145,0.2622,normal
JE102490,0.1858,normal
JE103245,0.1711,normal
JE105463,0.1331,normal
JE105166,0.2333,normal
JE103192,0.2037,normal
JE106007,0.17,normal
JE108121,0.3764,normal
JE103988,0.235,normal
JE100331,0.1814,normal
JE107279,0.1872,normal
JE103511,0.1343,normal
JE105612,0.2619,normal
JE100862,0.2092,normal
JE101199,0.0899,normal
JE105208,0.3207,normal
JE104424,0.2702,normal
JE103952,0.2349,normal
JE101089,0.2789,normal
JE104220,0.3701,normal
JE102516,0.2828,normal
JE100004,0.3174,normal
JE103758,0.2729,normal
JE103725,0.2258,normal
JE107899,0.1381,normal
JE104041,0.3905,normal
JE105587,0.3236,normal
JE102460,0.205,normal
JE104711,0.397,normal
JE100550,0.1717,normal
JE104653,0.1183,normal
JE105582,0.1415,normal
JE106382,0.2242,normal
JE104361,0.0734,normal
JE105961,0.1786,normal
JE107361,0.2078,normal
JE101472,0.1657,normal
JE101235,0.2729,normal
JE101155,0.3059,normal
JE101402,0.2968,normal
JE105844,0.2659,normal
JE100919,0.1478,normal
JE104521,0.2249,normal
JE105161,0.4002,normal
JE102349,0.3604,normal
JE106935,0.1957,normal
JE103661,0.2806,normal
JE108073,0.659,anomaly
JE102602,0.2805,normal
JE105609,0.2628,normal
JE106904,0.1681,normal
JE101822,0.2406,normal
JE100468,0.2607,normal
JE104441,0.2078,normal
JE105098,0.1729,normal
JE101493,0.1443,normal
JE104631,0.241,normal
JE107346,0.3564,normal
JE105514,0.2333,normal
JE106855,0.454,anomaly
JE104171,0.4127,normal
JE105545,0.098,normal
JE105944,0.4667,anomaly
JE106464,0.1512,normal
JE103755,0.3874,normal
JE104940,0.1632,normal
JE101889,0.2093,normal
JE106372,0.3397,normal
JE104862,0.2312,normal
JE103129,0.1584,normal
JE102488,0.1238,normal
JE106257,0.198,normal
JE100022,0.2784,normal
JE107323,0.2189,normal
JE105176,0.3886,normal
JE106035,0.2834,normal
JE107917,0.3218,normal
JE105626,0.3355,normal
JE107574,0.2341,normal
JE103276,0.3603,normal
JE102404,0.2028,normal
JE103593,0.3704,normal
JE101315,0.2313,normal
JE106085,0.2054,normal
JE101048,0.2341,normal
JE103248,0.1767,normal
JE107448,0.3276,normal
JE106260,0.3901,normal
JE104067,0.3244,normal
JE105879,0.236,normal
JE100811,0.246,normal
JE103742,0.4506,anomaly
JE102480,0.1597,normal
JE104823,0.1764,normal
JE104204,0.316,normal
JE108051,0.6513,anomaly
JE101369,0.1313,normal
JE102669,0.1482,normal
JE106248,0.4372,normal
JE101521,0.2012,normal
JE104032,0.5227,anomaly
JE107593,0.201,normal
JE105033,0.1384,normal
JE101206,0.2883,normal
JE105299,0.1753,normal
JE102333,0.2222,normal
JE107882,0.132,normal
JE106130,0.2474,normal
JE103850,0.3024,normal
JE104227,0.2222,normal
JE104618,0.2145,normal
JE100956,0.1392,normal
JE105010,0.2803,normal
JE100860,0.1073,normal
JE102034,0.2482,normal
JE105748,0.1428,normal
JE101316,0.2566,normal
JE102400,0.2462,normal
JE107620,0.1553,normal
JE104720,0.1605,normal
JE104785,0.3479,normal
JE103905,0.211,normal
JE106459,0.1737,normal
JE101367,0.4292,normal
JE103044,0.258,normal
JE103925,0.2177,normal
JE106477,0.2715,normal
JE104707,0.1797,normal
JE102507,0.3537,normal
JE100463,0.231,normal
JE101574,0.3391,normal
JE104889,0.2437,normal
JE100309,0.23,normal
JE102122,0.3007,normal
JE100580,0.207,normal
JE104202,0.2052,normal
JE101706,0.1909,normal
JE107083,0.2214,normal
JE103787,0.2318,normal
JE105108,0.2264,normal
JE106160,0.214,normal
JE102995,0.2333,normal
JE105131,0.1792,normal
JE105433,0.2878,normal
JE102038,0.1757,normal
JE106435,0.4659,anomaly
JE106307,0.1786,normal
JE102096,0.1585,normal
JE100871,0.1948,normal
JE106437,0.1762,normal
JE105981,0.2526,normal
JE103050,0.1751,normal
JE107926,0.1301,normal
JE102657,0.1984,normal
JE105913,0.4297,normal
JE103503,0.2595,normal
JE104358,0.2016,normal
JE100977,0.089,normal
JE105804,0.5514,anomaly
JE103353,0.2366,normal
JE100958,0.2315,normal
JE105270,0.35,normal
JE103700,0.2609,normal
JE101341,0.3292,normal
JE101823,0.2429,normal
JE102330,0.2944,normal
JE105606,0.2027,normal
JE101930,0.3228,normal
JE103881,0.1989,normal
JE107327,0.2049,normal
JE106730,0.2836,normal
JE100354,0.1501,normal
JE104828,0.3629,normal
JE101446,0.1851,normal
JE104799,0.2748,normal
JE102727,0.2594,normal
JE107476,0.1892,normal
JE104257,0.3422,normal
JE103201,0.2816,normal
JE106099,0.2229,normal
JE106983,0.1927,normal
JE101386,0.3068,normal
JE106974,0.3383,normal
